date,price_list,source_category,category,product_id,product_name,price_text,price,source_url,captured_at
2026-04-29,delivery,Carnes,Vacuno premium,63ccf791-855b-11ee-97a9-f08ffb3d3f83,Entraña,24.999,24999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno economico,63ccf7be-855b-11ee-97a9-f08ffb3d3f83,Espinazo,4.999,4999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno economico,63ccf7e6-855b-11ee-97a9-f08ffb3d3f83,Falda en Tira,9.499,9499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Elaborados,63ccf810-855b-11ee-97a9-f08ffb3d3f83,Hamburguesas,14.999,14999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno premium,63ccf839-855b-11ee-97a9-f08ffb3d3f83,Lomo,25.999,25999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno premium,63ccf861-855b-11ee-97a9-f08ffb3d3f83,Lomo sin cordón,29.999,29999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccf8b1-855b-11ee-97a9-f08ffb3d3f83,Matambre,16.999,16999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Elaborados,63ccf8d9-855b-11ee-97a9-f08ffb3d3f83,Milanesa de Carne,10.999,10999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Pollo,63ccf908-855b-11ee-97a9-f08ffb3d3f83,Milanesa de Pollo,9.499,9499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccf934-855b-11ee-97a9-f08ffb3d3f83,Nalga,20.999,20999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno premium,63ccf9aa-855b-11ee-97a9-f08ffb3d3f83,Ojo de Bife,24.999,24999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno economico,63ccf9d2-855b-11ee-97a9-f08ffb3d3f83,Osobuco,9.999,9999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno economico,63ccfa07-855b-11ee-97a9-f08ffb3d3f83,Paleta,16.499,16499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccfa2d-855b-11ee-97a9-f08ffb3d3f83,Palomita,16.499,16499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Pollo,63ccfa55-855b-11ee-97a9-f08ffb3d3f83,Pata y Muslo,6.499,6499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccfa7c-855b-11ee-97a9-f08ffb3d3f83,Peceto,22.999,22999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Elaborados,63ccfac8-855b-11ee-97a9-f08ffb3d3f83,Picada Especial,12.499,12499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno premium,63ccfaee-855b-11ee-97a9-f08ffb3d3f83,Picaña,19.999,19999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Pollo,63ccfb14-855b-11ee-97a9-f08ffb3d3f83,Pollo x Kg.,4.799,4799,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccfb3c-855b-11ee-97a9-f08ffb3d3f83,R. Beef,15.499,15499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Pollo,63ccfb62-855b-11ee-97a9-f08ffb3d3f83,Supremas,10.499,10499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccfb87-855b-11ee-97a9-f08ffb3d3f83,Tapa de Asado,16.999,16999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccfbb0-855b-11ee-97a9-f08ffb3d3f83,Tapa de Nalga,17.499,17499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno economico,63ccfbd7-855b-11ee-97a9-f08ffb3d3f83,Tortuguita,15.499,15499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Pollo,63ccfbfd-855b-11ee-97a9-f08ffb3d3f83,Trasero de Pollo,5.500,5500,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Carnes,Vacuno medio,63ccfc2c-855b-11ee-97a9-f08ffb3d3f83,Vacío,20.999,20999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfc77-855b-11ee-97a9-f08ffb3d3f83,Centro,10.199,10199,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfc9c-855b-11ee-97a9-f08ffb3d3f83,Chinchulín,5.499,5499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfcc1-855b-11ee-97a9-f08ffb3d3f83,Corazón,6.299,6299,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfce9-855b-11ee-97a9-f08ffb3d3f83,Hígado,4.799,4799,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfd0f-855b-11ee-97a9-f08ffb3d3f83,Lengua,11.499,11499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfd34-855b-11ee-97a9-f08ffb3d3f83,Molleja,25.499,25499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfd59-855b-11ee-97a9-f08ffb3d3f83,Mondongo,8.299,8299,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfdac-855b-11ee-97a9-f08ffb3d3f83,Rabo,8.499,8499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfdd3-855b-11ee-97a9-f08ffb3d3f83,Riñón,5.499,5499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfe22-855b-11ee-97a9-f08ffb3d3f83,Rueda,3.299,3299,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfe49-855b-11ee-97a9-f08ffb3d3f83,Seso C/U,2.199,2199,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Achuras,Achuras,63ccfe6f-855b-11ee-97a9-f08ffb3d3f83,Tripa Gorda,3.299,3299,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Cerdo,Cerdo,63ccfe96-855b-11ee-97a9-f08ffb3d3f83,Bondiola,10.499,10499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Cerdo,Cerdo,63ccfebd-855b-11ee-97a9-f08ffb3d3f83,Costillitas,8.999,8999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Cerdo,Cerdo,63ccfee7-855b-11ee-97a9-f08ffb3d3f83,Pechito,8.999,8999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Cerdo,Cerdo,63ccff0e-855b-11ee-97a9-f08ffb3d3f83,Pernil de Cerdo,6.499,6499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63ccff34-855b-11ee-97a9-f08ffb3d3f83,Chorizo,9.999,9999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63ccfff5-855b-11ee-97a9-f08ffb3d3f83,Chorizo BB de Cerdo,10.499,10499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63ccff5c-855b-11ee-97a9-f08ffb3d3f83,Chorizo Bombón,10.499,10499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63ccffcc-855b-11ee-97a9-f08ffb3d3f83,Chorizo Colorado,17.999,17999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63ccff81-855b-11ee-97a9-f08ffb3d3f83,Chorizo de Cerdo,10.499,10499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd001d-855b-11ee-97a9-f08ffb3d3f83,Morc. Bombón,7.499,7499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd0040-855b-11ee-97a9-f08ffb3d3f83,Morcilla,6.999,6999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd0066-855b-11ee-97a9-f08ffb3d3f83,Morcilla Rosca,6.999,6999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd197c-855b-11ee-97a9-f08ffb3d3f83,Salamín,19.999,19999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd1a2a-855b-11ee-97a9-f08ffb3d3f83,Salch. Viena Copetín,13.499,13499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd19cb-855b-11ee-97a9-f08ffb3d3f83,Salchicha de Viena,12.499,12499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Embutidos,Chacinados,63cd19fe-855b-11ee-97a9-f08ffb3d3f83,Salchicha Parrillera,11.499,11499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Varios,Otros,63cd1aaa-855b-11ee-97a9-f08ffb3d3f83,Cordero,14.999,14999,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Varios,Otros,63cd1b33-855b-11ee-97a9-f08ffb3d3f83,Huevos x Maple,6.700,6700,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Varios,Cerdo,63cd1ad0-855b-11ee-97a9-f08ffb3d3f83,Lechón,15.499,15499,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-29,delivery,Varios,Elaborados,63cd1b5a-855b-11ee-97a9-f08ffb3d3f83,Patitas / Medallones,8.000,8000,https://precios.chalincarnespremium.com.ar,2026-04-29T21:23:37.301814+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccf501-855b-11ee-97a9-f08ffb3d3f83,Asado,15.999,15999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccf88a-855b-11ee-97a9-f08ffb3d3f83,Bife Ancho,16.999,16999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccfaa0-855b-11ee-97a9-f08ffb3d3f83,Bife Angosto,17.999,17999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccfdfa-855b-11ee-97a9-f08ffb3d3f83,Bife de Chorizo,22.999,22999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccffa3-855b-11ee-97a9-f08ffb3d3f83,Bife en Tira,18.999,18999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63cd1c31-855b-11ee-97a9-f08ffb3d3f83,Bola de Lomo,17.499,17499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63cd1c5c-855b-11ee-97a9-f08ffb3d3f83,Carnaza Común,11.499,11499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63ccf6cc-855b-11ee-97a9-f08ffb3d3f83,Chiquizuela,8.999,8999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccf707-855b-11ee-97a9-f08ffb3d3f83,Colita Cuadril,21.999,21999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccf735-855b-11ee-97a9-f08ffb3d3f83,Cuadrada,17.499,17499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccf763-855b-11ee-97a9-f08ffb3d3f83,Cuadril,18.999,18999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccf791-855b-11ee-97a9-f08ffb3d3f83,Entraña,23.999,23999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63ccf7be-855b-11ee-97a9-f08ffb3d3f83,Espinazo,4.999,4999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63ccf7e6-855b-11ee-97a9-f08ffb3d3f83,Falda en Tira,8.999,8999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Elaborados,63ccf810-855b-11ee-97a9-f08ffb3d3f83,Hamburguesas,13.999,13999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63cd1bd5-855b-11ee-97a9-f08ffb3d3f83,Hamburguesas de Pollo,13.999,13999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccf839-855b-11ee-97a9-f08ffb3d3f83,Lomo,24.999,24999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccf861-855b-11ee-97a9-f08ffb3d3f83,Lomo sin cordón,28.999,28999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccf8b1-855b-11ee-97a9-f08ffb3d3f83,Matambre,16.999,16999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63cd1b81-855b-11ee-97a9-f08ffb3d3f83,Matambre de Carne,14.999,14999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63cd1baa-855b-11ee-97a9-f08ffb3d3f83,Matambre de Pollo,14.999,14999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Elaborados,63ccf8d9-855b-11ee-97a9-f08ffb3d3f83,Milanesa de Carne,10.999,10999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63ccf908-855b-11ee-97a9-f08ffb3d3f83,Milanesa de Pollo,8.990,8990,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccf934-855b-11ee-97a9-f08ffb3d3f83,Nalga,19.999,19999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccf9aa-855b-11ee-97a9-f08ffb3d3f83,Ojo de Bife,23.999,23999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63ccf9d2-855b-11ee-97a9-f08ffb3d3f83,Osobuco,8.999,8999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63ccfa07-855b-11ee-97a9-f08ffb3d3f83,Paleta,15.999,15999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccfa2d-855b-11ee-97a9-f08ffb3d3f83,Palomita,15.999,15999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63ccfa55-855b-11ee-97a9-f08ffb3d3f83,Pata y Muslo,5.999,5999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccfa7c-855b-11ee-97a9-f08ffb3d3f83,Peceto,21.999,21999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Elaborados,63ccfac8-855b-11ee-97a9-f08ffb3d3f83,Picada Especial,11.499,11499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno premium,63ccfaee-855b-11ee-97a9-f08ffb3d3f83,Picaña,18.999,18999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63ccfb14-855b-11ee-97a9-f08ffb3d3f83,Pollo x Kg.,4.499,4499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccfb3c-855b-11ee-97a9-f08ffb3d3f83,R. Beef,14.999,14999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63ccfb62-855b-11ee-97a9-f08ffb3d3f83,Supremas,9.999,9999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccfb87-855b-11ee-97a9-f08ffb3d3f83,Tapa de Asado,16.499,16499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccfbb0-855b-11ee-97a9-f08ffb3d3f83,Tapa de Nalga,16.999,16999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno economico,63ccfbd7-855b-11ee-97a9-f08ffb3d3f83,Tortuguita,14.999,14999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Pollo,63ccfbfd-855b-11ee-97a9-f08ffb3d3f83,Trasero de Pollo,4.999,4999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Carnes,Vacuno medio,63ccfc2c-855b-11ee-97a9-f08ffb3d3f83,Vacío,19.999,19999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfc77-855b-11ee-97a9-f08ffb3d3f83,Centro,9.699,9699,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfc9c-855b-11ee-97a9-f08ffb3d3f83,Chinchulín,4.999,4999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfcc1-855b-11ee-97a9-f08ffb3d3f83,Corazón,5.799,5799,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfce9-855b-11ee-97a9-f08ffb3d3f83,Hígado,4.299,4299,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfd0f-855b-11ee-97a9-f08ffb3d3f83,Lengua,10.999,10999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfd34-855b-11ee-97a9-f08ffb3d3f83,Molleja,24.999,24999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfd59-855b-11ee-97a9-f08ffb3d3f83,Mondongo,7.799,7799,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfdac-855b-11ee-97a9-f08ffb3d3f83,Rabo,7.999,7999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfdd3-855b-11ee-97a9-f08ffb3d3f83,Riñón,4.999,4999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfe22-855b-11ee-97a9-f08ffb3d3f83,Rueda,2.799,2799,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfe49-855b-11ee-97a9-f08ffb3d3f83,Seso C/U,1.699,1699,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Achuras,Achuras,63ccfe6f-855b-11ee-97a9-f08ffb3d3f83,Tripa Gorda,2.799,2799,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Cerdo,Cerdo,63ccfe96-855b-11ee-97a9-f08ffb3d3f83,Bondiola,9.499,9499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Cerdo,Cerdo,63ccfebd-855b-11ee-97a9-f08ffb3d3f83,Costillitas,7.999,7999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Cerdo,Cerdo,63cd1c01-855b-11ee-97a9-f08ffb3d3f83,Matambre de Cerdo,9.499,9499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Cerdo,Cerdo,63ccfee7-855b-11ee-97a9-f08ffb3d3f83,Pechito,7.999,7999,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
2026-04-30,salon,Cerdo,Cerdo,63ccff0e-855b-11ee-97a9-f08ffb3d3f83,Pernil de Cerdo,5.499,5499,https://precios.chalincarnespremium.com.ar,2026-04-30T21:21:29.912163+00:00
